SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1641713,0022500103,"Oct 25, 2025",MEM vs. IND,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-5,1
22025,1641713,0022500094,"Oct 24, 2025",MEM vs. MIA,L,16,2,7,0.286,0,3,0.0,1,2,0.5,1,1,2,0,1,0,0,1,5,-22,1
22025,1630543,0022500283,"Nov 24, 2025",IND vs. DET,L,24,2,4,0.5,0,0,0.0,5,5,1.0,0,4,4,0,0,0,0,2,9,7,1
22025,1630543,0022500048,"Nov 21, 2025",IND @ CLE,L,18,1,4,0.25,0,0,0.0,1,2,0.5,2,2,4,0,2,1,1,3,3,-6,1
22025,1630543,0022500256,"Nov 19, 2025",IND vs. CHA,W,16,1,2,0.5,0,0,0.0,0,0,0.0,2,2,4,1,0,4,2,4,2,-3,1
22025,1630543,0022500242,"Nov 17, 2025",IND @ DET,L,27,6,7,0.857,0,0,0.0,4,6,0.667,8,2,10,3,2,1,1,5,16,-2,1
22025,1630543,0022500230,"Nov 15, 2025",IND vs. TOR,L,19,1,2,0.5,0,0,0.0,4,5,0.8,0,6,6,1,0,0,1,3,6,-15,1
22025,1630543,0022500226,"Nov 13, 2025",IND @ PHX,L,17,3,4,0.75,0,0,0.0,2,2,1.0,2,2,4,0,0,0,1,2,8,-27,1
22025,1630543,0022500211,"Nov 11, 2025",IND @ UTA,L,23,6,9,0.667,0,0,0.0,0,0,0.0,5,5,10,2,2,0,1,5,12,-12,1
22025,1630543,0022500196,"Nov 09, 2025",IND @ GSW,L,21,6,9,0.667,0,0,0.0,0,0,0.0,4,2,6,1,0,1,2,2,12,-13,1
22025,1630543,0022500189,"Nov 08, 2025",IND @ DEN,L,19,1,5,0.2,0,0,0.0,2,4,0.5,1,5,6,1,3,0,0,2,4,-5,1
22025,1630543,0022500173,"Nov 05, 2025",IND vs. BKN,L,20,4,6,0.667,0,0,0.0,0,0,0.0,1,6,7,1,1,0,2,4,8,-9,1
22025,1630543,0022500157,"Nov 03, 2025",IND vs. MIL,L,29,8,12,0.667,0,0,0.0,5,6,0.833,4,6,10,1,2,1,1,3,21,-7,1
22025,1630543,0022500144,"Nov 01, 2025",IND vs. GSW,W,21,2,5,0.4,0,0,0.0,6,6,1.0,2,6,8,1,0,1,0,3,10,18,1
22025,1630543,0022500020,"Oct 31, 2025",IND vs. ATL,L,27,4,7,0.571,0,0,0.0,1,2,0.5,5,6,11,2,0,0,0,3,9,8,1
22025,1630543,0022500133,"Oct 29, 2025",IND @ DAL,L,11,3,5,0.6,0,0,0.0,0,0,0.0,1,1,2,0,0,0,3,4,6,-13,1
22025,1630543,0022500110,"Oct 26, 2025",IND @ MIN,L,15,2,4,0.5,0,0,0.0,2,2,1.0,2,1,3,2,0,0,2,5,6,-9,1
22025,1630543,0022500103,"Oct 25, 2025",IND @ MEM,L,12,1,4,0.25,0,0,0.0,1,1,1.0,3,2,5,0,0,1,0,1,3,4,1
22025,1630543,0022500005,"Oct 23, 2025",IND vs. OKC,L,8,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,2,4,0,2,1
22025,1631245,0022500157,"Nov 03, 2025",IND vs. MIL,L,20,1,4,0.25,0,1,0.0,5,7,0.714,0,2,2,4,0,0,1,3,7,11,1
22025,1631245,0022500144,"Nov 01, 2025",IND vs. GSW,W,31,10,16,0.625,3,4,0.75,2,3,0.667,3,3,6,10,3,0,0,3,25,20,1
22025,1631245,0022500020,"Oct 31, 2025",IND vs. ATL,L,22,4,8,0.5,2,4,0.5,5,6,0.833,1,3,4,4,1,1,3,0,15,6,1
22025,1631245,0022500133,"Oct 29, 2025",IND @ DAL,L,18,4,7,0.571,0,2,0.0,0,0,0.0,1,2,3,0,1,0,1,3,8,-1,1
22025,1631245,0022500110,"Oct 26, 2025",IND @ MIN,L,10,1,2,0.5,1,1,1.0,1,2,0.5,0,2,2,0,0,0,1,1,4,-4,1
22025,1641748,0022500288,"Nov 24, 2025",MIL vs. POR,L,7,1,5,0.2,1,4,0.25,0,0,0.0,0,0,0,2,0,0,0,3,3,-2,1
22025,1641748,0022500272,"Nov 22, 2025",MIL vs. DET,L,29,2,6,0.333,1,3,0.333,1,2,0.5,2,2,4,5,2,0,2,3,6,-3,1
22025,1641748,0022500231,"Nov 15, 2025",MIL vs. LAL,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,2,1,0,-2,1
22025,1641748,0022500043,"Nov 14, 2025",MIL vs. CHA,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22025,1641748,0022500213,"Nov 12, 2025",MIL @ CHA,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,3,0,1,0,2,0,9,1
22025,1641748,0022500165,"Nov 04, 2025",MIL @ TOR,L,6,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,2,1,0,0,0,0,-6,1
22025,1641748,0022500107,"Oct 26, 2025",MIL @ CLE,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,2,1
22025,1641748,0022500086,"Oct 22, 2025",MIL vs. WAS,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22025,1628991,0022500287,"Nov 24, 2025",MEM vs. DEN,L,29,7,16,0.438,1,8,0.125,1,1,1.0,2,4,6,4,0,0,3,4,16,-27,1
22025,1628991,0022500252,"Nov 18, 2025",MEM @ SAS,L,33,8,20,0.4,2,7,0.286,0,0,0.0,2,4,6,3,0,0,3,2,18,-4,1
22025,1628991,0022500228,"Nov 15, 2025",MEM @ CLE,L,33,6,23,0.261,2,8,0.25,12,14,0.857,1,4,5,2,0,1,2,5,26,-2,1
22025,1628991,0022500216,"Nov 12, 2025",MEM @ BOS,L,23,7,15,0.467,1,3,0.333,3,3,1.0,2,0,2,0,1,1,3,5,18,-28,1
22025,1628991,0022500208,"Nov 11, 2025",MEM @ NYK,L,30,7,14,0.5,2,4,0.5,3,4,0.75,1,5,6,3,0,0,5,6,19,7,1
22025,1628991,0022500194,"Nov 09, 2025",MEM vs. OKC,L,29,6,16,0.375,3,7,0.429,2,5,0.4,2,5,7,2,0,2,1,3,17,-2,1
22025,1628991,0022500034,"Nov 07, 2025",MEM vs. DAL,W,29,6,9,0.667,2,5,0.4,3,3,1.0,0,4,4,0,0,0,1,1,17,-2,1
22025,1628991,0022500176,"Nov 05, 2025",MEM vs. HOU,L,29,2,6,0.333,0,1,0.0,5,6,0.833,1,5,6,1,1,5,0,4,9,-20,1
22025,1628991,0022500161,"Nov 03, 2025",MEM vs. DET,L,31,8,14,0.571,4,7,0.571,1,1,1.0,1,3,4,1,0,2,1,5,21,-9,1
22025,1628991,0022500152,"Nov 02, 2025",MEM @ TOR,L,32,8,15,0.533,1,4,0.25,3,4,0.75,2,7,9,3,0,0,2,5,20,-7,1
22025,1628991,0022500024,"Oct 31, 2025",MEM vs. LAL,L,31,6,8,0.75,2,2,1.0,1,2,0.5,0,4,4,1,0,0,2,6,15,-4,1
22025,1628991,0022500137,"Oct 29, 2025",MEM @ PHX,W,32,7,14,0.5,2,6,0.333,2,4,0.5,1,5,6,3,3,1,3,3,18,-2,1
22025,1628991,0022500121,"Oct 27, 2025",MEM @ GSW,L,29,4,9,0.444,2,3,0.667,6,6,1.0,0,7,7,0,1,0,0,4,16,-6,1
22025,1628991,0022500103,"Oct 25, 2025",MEM vs. IND,W,25,6,11,0.545,1,3,0.333,4,6,0.667,0,2,2,1,0,0,1,3,17,6,1
22025,1628991,0022500094,"Oct 24, 2025",MEM vs. MIA,L,21,7,14,0.5,1,4,0.25,4,4,1.0,0,3,3,1,1,1,3,4,19,-18,1
22025,1628991,0022500085,"Oct 22, 2025",MEM vs. NOP,W,27,7,14,0.5,0,4,0.0,4,4,1.0,2,6,8,1,0,6,5,6,18,5,1
22025,1631218,0022500291,"Nov 24, 2025",GSW vs. UTA,W,20,2,6,0.333,0,0,0.0,1,2,0.5,4,2,6,1,0,2,0,1,5,-7,1
22025,1631218,0022500056,"Nov 21, 2025",GSW vs. POR,L,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-3,1
22025,1631218,0022500257,"Nov 19, 2025",GSW @ MIA,L,25,2,3,0.667,0,0,0.0,4,7,0.571,7,5,12,0,0,1,1,1,8,-16,1
22025,1631218,0022500237,"Nov 16, 2025",GSW @ NOP,W,3,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,2,2,-4,1
22025,1631218,0022500210,"Nov 11, 2025",GSW @ OKC,L,22,2,4,0.5,0,0,0.0,2,4,0.5,2,4,6,1,0,1,6,4,6,-12,1
22025,1631218,0022500196,"Nov 09, 2025",GSW vs. IND,W,5,2,2,1.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,1,4,8,1
22025,1631218,0022500037,"Nov 07, 2025",GSW @ DEN,L,19,4,8,0.5,0,0,0.0,1,1,1.0,6,1,7,3,0,2,0,3,9,-9,1
22025,1631218,0022500181,"Nov 05, 2025",GSW @ SAC,L,9,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,1,2,-2,1
22025,1631218,0022500169,"Nov 04, 2025",GSW vs. PHX,W,15,3,5,0.6,0,0,0.0,1,1,1.0,0,2,2,3,0,0,0,2,7,2,1
22025,1631218,0022500127,"Oct 28, 2025",GSW vs. LAC,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
22025,1631218,0022500121,"Oct 27, 2025",GSW vs. MEM,W,7,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,1,1,0,0,1,2,-5,1
22025,1631218,0022500097,"Oct 24, 2025",GSW @ POR,L,17,2,5,0.4,0,0,0.0,2,2,1.0,1,3,4,1,1,1,1,3,6,-1,1
22025,1642355,0022500059,"Nov 25, 2025",LAL vs. LAC,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1,1
22025,1642355,0022500253,"Nov 18, 2025",LAL vs. UTA,W,4,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,2,0,0,3,1,3,-7,1
22025,1642355,0022500231,"Nov 15, 2025",LAL @ MIL,W,10,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,1,1,0,0,0,0,-6,1
22025,1642355,0022500222,"Nov 12, 2025",LAL @ OKC,L,8,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,2,1,0,0,0,0,6,1
22025,1642355,0022500185,"Nov 08, 2025",LAL @ ATL,L,18,4,6,0.667,1,2,0.5,0,0,0.0,1,1,2,2,1,0,1,1,9,4,1
22025,1642355,0022500179,"Nov 05, 2025",LAL vs. SAS,W,5,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,2,-1,1
22025,1642355,0022500163,"Nov 03, 2025",LAL @ POR,W,19,1,4,0.25,1,2,0.5,2,2,1.0,1,0,1,6,1,0,0,1,5,0,1
22025,1642355,0022500155,"Nov 02, 2025",LAL vs. MIA,W,18,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,2,3,0,0,3,2,1,1
22025,1642355,0022500136,"Oct 29, 2025",LAL @ MIN,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,5,1
22025,1642355,0022500122,"Oct 27, 2025",LAL vs. POR,L,20,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,3,1,1,3,3,0,-2,1
22025,1642355,0022500019,"Oct 24, 2025",LAL vs. MIN,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-5,1
22025,2544,0022500059,"Nov 25, 2025",LAL vs. LAC,W,32,9,15,0.6,2,5,0.4,5,6,0.833,1,5,6,6,1,1,3,3,25,18,1
22025,2544,0022500282,"Nov 23, 2025",LAL @ UTA,W,34,8,18,0.444,0,4,0.0,1,2,0.5,0,6,6,8,1,0,2,2,17,-14,1
22025,2544,0022500253,"Nov 18, 2025",LAL vs. UTA,W,30,4,7,0.571,2,3,0.667,1,4,0.25,1,2,3,12,1,0,1,0,11,1,1
22025,1631170,0022500286,"Nov 24, 2025",MIA vs. DAL,W,33,5,11,0.455,0,1,0.0,3,4,0.75,0,6,6,5,0,0,3,1,13,1,1
22025,1631170,0022500275,"Nov 23, 2025",MIA @ PHI,W,33,10,12,0.833,0,0,0.0,2,3,0.667,1,1,2,7,0,0,4,4,22,-4,1
22025,1631170,0022500051,"Nov 21, 2025",MIA @ CHI,W,24,5,11,0.455,0,0,0.0,0,0,0.0,2,5,7,7,1,0,3,3,10,12,1
22025,1631170,0022500257,"Nov 19, 2025",MIA vs. GSW,W,34,4,12,0.333,0,2,0.0,4,5,0.8,4,1,5,7,2,0,2,2,12,12,1
22025,1631170,0022500244,"Nov 17, 2025",MIA vs. NYK,W,32,5,11,0.455,1,2,0.5,2,2,1.0,0,1,1,4,0,0,5,2,13,0,1
22025,1631170,0022500039,"Nov 14, 2025",MIA @ NYK,L,34,9,20,0.45,1,2,0.5,4,8,0.5,4,5,9,7,0,0,1,3,23,-5,1
22025,1631170,0022500217,"Nov 12, 2025",MIA vs. CLE,L,30,4,15,0.267,0,4,0.0,3,3,1.0,0,3,3,4,0,0,1,4,11,-16,1
22025,1631170,0022500201,"Nov 10, 2025",MIA vs. CLE,W,33,7,12,0.583,0,1,0.0,8,8,1.0,1,12,13,7,1,2,2,2,22,-2,1
22025,1631170,0022500187,"Nov 08, 2025",MIA vs. POR,W,29,6,15,0.4,0,2,0.0,2,3,0.667,0,12,12,7,1,0,1,1,14,8,1
22025,1631170,0022500033,"Nov 07, 2025",MIA vs. CHA,W,33,8,15,0.533,1,1,1.0,1,2,0.5,3,5,8,9,0,2,2,2,18,18,1
22025,1631170,0022500178,"Nov 05, 2025",MIA @ DEN,L,26,9,14,0.643,1,5,0.2,2,2,1.0,0,3,3,2,1,0,1,2,21,-5,1
22025,1631170,0022500164,"Nov 03, 2025",MIA @ LAC,W,26,3,9,0.333,0,2,0.0,0,0,0.0,1,5,6,5,1,0,0,1,6,-1,1
22025,1631170,0022500155,"Nov 02, 2025",MIA @ LAL,L,35,11,16,0.688,0,0,0.0,9,13,0.692,3,5,8,4,0,0,4,3,31,7,1
22025,1631170,0022500141,"Oct 30, 2025",MIA @ SAS,L,34,2,8,0.25,0,0,0.0,2,2,1.0,0,8,8,6,0,0,1,1,6,-1,1
22025,1631170,0022500124,"Oct 28, 2025",MIA vs. CHA,W,28,9,14,0.643,2,4,0.5,8,8,1.0,1,3,4,5,1,0,3,2,28,43,1
22025,1631170,0022500108,"Oct 26, 2025",MIA vs. NYK,W,27,8,12,0.667,0,2,0.0,1,2,0.5,0,5,5,5,0,0,1,2,17,18,1
22025,1631170,0022500094,"Oct 24, 2025",MIA @ MEM,W,27,8,12,0.667,0,1,0.0,1,1,1.0,3,7,10,6,2,0,3,2,17,43,1
22025,1631170,0022500081,"Oct 22, 2025",MIA @ ORL,L,30,6,7,0.857,0,1,0.0,1,2,0.5,1,5,6,1,2,0,2,3,13,-1,1
22025,1641998,0022500285,"Nov 24, 2025",NYK @ BKN,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-5,1
22025,1641998,0022500003,"Oct 22, 2025",NYK vs. CLE,W,8,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,3,1
22025,1642450,0022500283,"Nov 24, 2025",DET @ IND,W,8,1,2,0.5,1,2,0.5,2,2,1.0,0,2,2,3,0,1,1,0,5,-1,1
22025,1642450,0022500272,"Nov 22, 2025",DET @ MIL,W,13,3,3,1.0,1,1,1.0,0,0,0.0,0,1,1,3,1,0,3,1,7,3,1
22025,1642450,0022500251,"Nov 18, 2025",DET @ ATL,W,30,6,10,0.6,1,4,0.25,1,2,0.5,0,3,3,7,2,0,1,1,14,8,1
22025,1642450,0022500242,"Nov 17, 2025",DET vs. IND,W,33,11,21,0.524,1,5,0.2,3,4,0.75,2,0,2,8,1,0,4,4,26,23,1
22025,1642450,0022500041,"Nov 14, 2025",DET vs. PHI,W,35,6,15,0.4,5,8,0.625,2,2,1.0,0,3,3,8,1,0,2,1,19,5,1
22025,1642450,0022500214,"Nov 12, 2025",DET vs. CHI,W,40,9,19,0.474,0,2,0.0,0,0,0.0,2,2,4,12,2,0,3,3,18,5,1
22025,1642450,0022500199,"Nov 10, 2025",DET vs. WAS,W,34,9,17,0.529,4,6,0.667,2,2,1.0,4,4,8,3,4,0,2,3,24,8,1
22025,1642450,0022500031,"Nov 07, 2025",DET @ BKN,W,5,1,3,0.333,0,1,0.0,1,4,0.25,0,1,1,0,1,0,0,0,3,-5,1
22025,1642450,0022500129,"Oct 29, 2025",DET vs. ORL,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
22025,1642450,0022500007,"Oct 27, 2025",DET vs. CLE,L,22,4,6,0.667,1,1,1.0,0,0,0.0,0,0,0,5,3,0,3,2,9,-4,1
22025,1642450,0022500106,"Oct 26, 2025",DET vs. BOS,W,10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,2,0,1,1
22025,1642450,0022500093,"Oct 24, 2025",DET @ HOU,W,5,1,3,0.333,1,2,0.5,2,2,1.0,0,0,0,0,0,0,0,0,5,5,1
22025,1630198,0022500280,"Nov 23, 2025",OKC vs. POR,W,24,3,7,0.429,2,6,0.333,2,2,1.0,0,2,2,1,1,1,2,1,10,15,1
22025,1630198,0022500055,"Nov 21, 2025",OKC @ UTA,W,25,5,6,0.833,4,5,0.8,2,2,1.0,0,0,0,3,2,0,0,2,16,22,1
22025,1630198,0022500261,"Nov 19, 2025",OKC vs. SAC,W,20,1,5,0.2,1,5,0.2,4,4,1.0,0,2,2,1,0,1,0,2,7,4,1
22025,1630198,0022500247,"Nov 17, 2025",OKC @ NOP,W,26,5,11,0.455,4,10,0.4,0,0,0.0,1,2,3,4,0,0,1,0,14,-1,1
22025,1630198,0022500229,"Nov 15, 2025",OKC @ CHA,W,21,1,5,0.2,1,3,0.333,0,0,0.0,1,4,5,1,2,0,1,0,3,2,1
22025,1630198,0022500222,"Nov 12, 2025",OKC vs. LAL,W,35,5,11,0.455,4,10,0.4,7,7,1.0,0,2,2,5,2,0,1,2,21,24,1
22025,1630198,0022500210,"Nov 11, 2025",OKC vs. GSW,W,29,4,11,0.364,3,9,0.333,7,7,1.0,0,1,1,1,0,0,3,4,18,8,1
22025,1630198,0022500194,"Nov 09, 2025",OKC @ MEM,W,21,3,10,0.3,2,7,0.286,0,0,0.0,1,1,2,0,0,1,0,1,8,3,1
22025,1630198,0022500038,"Nov 07, 2025",OKC @ SAC,W,28,4,8,0.5,3,6,0.5,3,4,0.75,1,5,6,1,1,0,2,2,14,14,1
22025,1630198,0022500180,"Nov 05, 2025",OKC @ POR,L,26,4,12,0.333,3,10,0.3,3,4,0.75,0,0,0,2,0,0,2,1,14,3,1
22025,1630198,0022500170,"Nov 04, 2025",OKC @ LAC,W,21,7,12,0.583,6,10,0.6,2,2,1.0,1,2,3,0,0,0,1,2,22,7,1
22025,1630198,0022500148,"Nov 02, 2025",OKC vs. NOP,W,27,5,12,0.417,3,10,0.3,0,0,0.0,1,4,5,1,1,0,0,4,13,18,1
22025,1630198,0022500140,"Oct 30, 2025",OKC vs. WAS,W,24,7,12,0.583,5,9,0.556,1,2,0.5,1,5,6,1,1,0,0,2,20,11,1
22025,1642358,0022500235,"Nov 16, 2025",WAS vs. BKN,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1
22025,1642358,0022500029,"Nov 07, 2025",WAS vs. CLE,L,9,1,4,0.25,0,2,0.0,2,2,1.0,0,0,0,2,0,0,1,2,4,-5,1
22025,1642358,0022500174,"Nov 05, 2025",WAS @ BOS,L,6,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,1,0,0,0,0,1,-2,1
22025,1642358,0022500159,"Nov 03, 2025",WAS @ NYK,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1
22025,1642358,0022500145,"Nov 01, 2025",WAS vs. ORL,L,6,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-9,1
22025,1642358,0022500140,"Oct 30, 2025",WAS @ OKC,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
22025,1642358,0022500109,"Oct 26, 2025",WAS vs. CHA,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,1
22025,1642358,0022500086,"Oct 22, 2025",WAS @ MIL,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,2,1
22025,1629661,0022500287,"Nov 24, 2025",DEN @ MEM,W,37,6,10,0.6,3,4,0.75,3,3,1.0,2,4,6,1,1,0,3,3,18,4,1
22025,1629661,0022500274,"Nov 22, 2025",DEN vs. SAC,L,37,7,11,0.636,4,7,0.571,2,3,0.667,0,5,5,4,0,1,3,1,20,3,1
22025,1629661,0022500054,"Nov 21, 2025",DEN @ HOU,W,32,2,6,0.333,1,2,0.5,4,4,1.0,2,3,5,1,1,1,1,3,9,-3,1
22025,1629661,0022500260,"Nov 19, 2025",DEN @ NOP,W,32,6,8,0.75,1,3,0.333,1,2,0.5,0,3,3,5,1,0,2,2,14,2,1
22025,1629661,0022500248,"Nov 17, 2025",DEN vs. CHI,L,37,6,12,0.5,5,7,0.714,2,2,1.0,2,2,4,3,0,0,0,0,19,13,1
22025,1629661,0022500224,"Nov 12, 2025",DEN @ LAC,W,8,1,3,0.333,0,1,0.0,0,0,0.0,2,1,3,0,0,0,0,1,2,-1,1
22025,1629661,0022500212,"Nov 11, 2025",DEN @ SAC,W,22,2,6,0.333,0,3,0.0,1,2,0.5,1,1,2,2,0,0,1,1,5,12,1
22025,1629661,0022500189,"Nov 08, 2025",DEN vs. IND,W,27,5,11,0.455,0,3,0.0,2,2,1.0,0,2,2,4,2,0,0,2,12,1,1
22025,1629661,0022500037,"Nov 07, 2025",DEN vs. GSW,W,25,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,4,1,0,0,1,0,25,1
22025,1629661,0022500178,"Nov 05, 2025",DEN vs. MIA,W,23,3,10,0.3,2,5,0.4,1,2,0.5,1,1,2,1,0,0,0,3,9,8,1
22025,1629661,0022500162,"Nov 03, 2025",DEN vs. SAC,W,30,5,12,0.417,0,5,0.0,0,0,0.0,1,2,3,2,1,0,1,2,10,11,1
22025,1629661,0022500026,"Oct 31, 2025",DEN @ POR,L,31,3,7,0.429,1,3,0.333,2,2,1.0,0,6,6,1,0,1,0,2,9,14,1
22025,1629661,0022500134,"Oct 29, 2025",DEN vs. NOP,W,27,2,4,0.5,2,4,0.5,1,2,0.5,0,1,1,1,0,0,1,2,7,22,1
22025,1629661,0022500008,"Oct 27, 2025",DEN @ MIN,W,19,2,5,0.4,1,3,0.333,0,0,0.0,0,2,2,2,0,0,2,5,5,-14,1
22025,1629661,0022500104,"Oct 25, 2025",DEN vs. PHX,W,25,4,9,0.444,1,3,0.333,6,6,1.0,2,2,4,1,1,0,0,3,15,15,1
22025,1629661,0022500006,"Oct 23, 2025",DEN @ GSW,L,32,2,8,0.25,1,6,0.167,0,0,0.0,0,3,3,2,1,0,1,3,5,-17,1
22025,1630552,0022500057,"Nov 25, 2025",ATL @ WAS,L,30,3,12,0.25,0,4,0.0,1,1,1.0,2,5,7,7,1,2,5,3,7,-20,1
22025,1630552,0022500276,"Nov 23, 2025",ATL vs. CHA,W,40,11,22,0.5,2,4,0.5,4,5,0.8,1,7,8,11,1,0,0,0,28,3,1
22025,1630552,0022500270,"Nov 22, 2025",ATL @ NOP,W,34,6,15,0.4,2,4,0.5,4,6,0.667,1,10,11,9,1,1,4,1,18,20,1
22025,1630552,0022500267,"Nov 20, 2025",ATL @ SAS,L,38,10,15,0.667,2,3,0.667,4,6,0.667,0,12,12,7,1,0,4,3,26,-1,1
22025,1630552,0022500251,"Nov 18, 2025",ATL vs. DET,L,39,8,18,0.444,3,8,0.375,6,6,1.0,0,8,8,9,3,1,4,2,25,-7,1
22025,1630552,0022500239,"Nov 16, 2025",ATL @ PHX,W,39,9,13,0.692,2,3,0.667,5,6,0.833,2,8,10,7,1,0,5,1,25,21,1
22025,1630552,0022500227,"Nov 13, 2025",ATL @ UTA,W,41,10,19,0.526,4,5,0.8,7,11,0.636,2,16,18,14,7,0,6,0,31,16,1
22025,1630552,0022500223,"Nov 12, 2025",ATL @ SAC,W,24,9,10,0.9,2,3,0.667,4,4,1.0,0,10,10,8,1,0,1,2,24,39,1
22025,1630552,0022500206,"Nov 10, 2025",ATL @ LAC,W,35,7,16,0.438,0,3,0.0,2,2,1.0,0,10,10,8,1,1,1,2,16,3,1
22025,1630552,0022500030,"Nov 07, 2025",ATL vs. TOR,L,33,8,14,0.571,2,5,0.4,3,3,1.0,1,6,7,4,1,0,6,2,21,-9,1
22025,1630552,0022500166,"Nov 04, 2025",ATL vs. ORL,W,33,6,11,0.545,1,2,0.5,4,5,0.8,0,6,6,5,1,0,3,4,17,-1,1
22025,1630552,0022500151,"Nov 02, 2025",ATL @ CLE,L,35,10,16,0.625,1,2,0.5,2,5,0.4,1,12,13,5,1,0,4,1,23,-12,1
22025,1630552,0022500020,"Oct 31, 2025",ATL @ IND,W,33,9,16,0.563,0,3,0.0,4,4,1.0,1,12,13,8,2,1,1,2,22,13,1
22025,1630552,0022500130,"Oct 29, 2025",ATL @ BKN,W,29,10,16,0.625,1,3,0.333,2,2,1.0,4,3,7,5,1,0,2,4,23,-11,1
22025,1630552,0022500115,"Oct 27, 2025",ATL @ CHI,L,32,11,18,0.611,0,3,0.0,3,3,1.0,2,4,6,3,3,0,1,2,25,-14,1
22025,1630552,0022500090,"Oct 24, 2025",ATL @ ORL,W,26,5,10,0.5,0,0,0.0,2,2,1.0,2,6,8,1,1,0,3,5,12,-12,1
22025,1630552,0022500082,"Oct 22, 2025",ATL vs. TOR,L,35,7,13,0.538,0,2,0.0,8,10,0.8,0,7,7,8,1,1,3,1,22,-15,1
22025,1629640,0022500281,"Nov 23, 2025",SAS @ PHX,L,25,6,8,0.75,2,3,0.667,0,0,0.0,2,4,6,2,0,0,3,2,14,-6,1
22025,1629640,0022500267,"Nov 20, 2025",SAS vs. ATL,W,32,9,12,0.75,3,5,0.6,4,5,0.8,2,5,7,2,1,0,2,2,25,8,1
22025,1629640,0022500252,"Nov 18, 2025",SAS vs. MEM,W,30,8,15,0.533,1,5,0.2,1,1,1.0,0,7,7,2,2,0,2,1,18,11,1
22025,1629640,0022500234,"Nov 16, 2025",SAS vs. SAC,W,23,7,11,0.636,0,4,0.0,0,0,0.0,2,10,12,1,0,0,0,3,14,8,1
22025,1629640,0022500047,"Nov 14, 2025",SAS vs. GSW,L,19,2,7,0.286,0,3,0.0,0,0,0.0,0,5,5,3,0,1,1,2,4,2,1
22025,1629640,0022500220,"Nov 12, 2025",SAS vs. GSW,L,24,3,9,0.333,0,2,0.0,0,0,0.0,3,6,9,1,2,0,1,0,6,-9,1
22025,1629640,0022500202,"Nov 10, 2025",SAS @ CHI,W,19,5,9,0.556,0,1,0.0,0,0,0.0,3,4,7,1,1,0,1,2,10,-6,1
